user_id,pss_q1,pss_q2,pss_q3,pss_q4,pss_q5,pss_q6,pss_q7,pss_q8,pss_q9,pss_q10,total_pss,heart_rate,hrv_sdnn,sleep_hours,sleep_efficiency,physical_activity_min,work_hours,screen_time_hours,breaks_per_day,sentiment_score,anxiety_score,stress_level
USR-1955,2,4,2,2,3,3,4,1,2,2,21,78.3,59.1,7.0,83.0,36.0,7.9,4.3,4.0,-0.06,4.3,1
USR-1956,2,4,2,3,4,3,2,4,3,3,20,73.7,54.0,7.4,79.9,29.0,8.6,4.9,4.0,0.1,5.5,1
USR-1957,0,2,3,3,4,2,3,3,4,1,15,74.9,69.8,6.1,76.3,29.0,7.0,5.6,4.0,0.58,4.2,0
USR-1958,1,0,3,3,2,2,2,3,3,2,17,74.1,52.9,6.4,74.4,58.0,9.9,6.6,4.0,0.08,3.4,1
USR-1959,3,0,4,1,4,0,4,4,3,1,14,69.2,56.9,8.5,88.1,54.0,6.2,6.8,4.0,0.35,4.6,0
USR-1960,0,3,2,3,0,2,3,0,0,3,20,69.0,48.2,8.1,83.4,45.0,10.9,5.1,4.0,-0.23,5.5,1
USR-1961,3,2,2,3,0,3,1,2,3,2,25,77.6,53.3,7.4,72.9,43.0,11.3,7.3,2.0,0.19,7.0,2
USR-1962,1,0,4,2,3,3,3,1,2,0,17,70.8,46.1,8.8,91.0,47.0,7.4,5.5,5.0,-0.07,5.5,1
USR-1963,2,3,3,2,1,1,1,3,4,0,22,73.1,46.4,7.0,77.8,47.0,8.8,5.5,5.0,-0.09,5.6,1
USR-1964,2,0,2,2,0,3,2,3,2,2,20,75.9,57.3,7.2,71.5,30.0,8.1,5.9,2.0,0.1,4.8,1
USR-1965,2,3,1,3,1,2,1,4,3,1,19,70.9,46.6,6.1,76.4,55.0,9.4,6.5,4.0,-0.13,3.9,1
USR-1966,3,2,4,3,2,2,0,2,1,3,24,80.2,44.7,5.9,74.0,48.0,11.3,5.5,5.0,0.1,5.6,2
USR-1967,2,0,2,1,3,2,1,3,1,2,17,76.1,41.1,5.4,79.7,45.0,10.0,4.6,4.0,-0.04,4.6,1
USR-1968,3,3,3,3,3,2,2,4,2,3,20,73.4,59.8,6.5,83.3,34.0,8.5,5.1,4.0,0.17,4.5,1
USR-1969,2,2,2,1,1,3,2,3,2,4,24,83.1,44.5,4.8,69.2,18.0,11.1,5.4,2.0,0.09,6.6,3
USR-1970,3,4,1,0,2,4,2,1,1,2,26,75.9,38.7,7.1,65.8,33.0,11.3,7.4,3.0,-0.06,5.8,3
USR-1971,4,2,3,4,4,0,1,3,0,3,16,68.4,49.6,7.4,83.0,62.0,8.2,4.2,4.0,0.26,3.0,1
USR-1972,3,1,0,4,3,4,3,4,3,3,16,73.4,56.7,5.5,77.5,28.0,8.4,4.4,4.0,0.63,3.9,1
USR-1973,1,3,2,0,2,2,3,4,0,4,19,80.1,43.6,6.7,89.9,51.0,10.7,5.7,3.0,0.11,5.2,2
USR-1974,0,1,2,2,4,3,2,3,4,1,16,78.3,75.5,8.7,84.7,36.0,9.7,5.2,3.0,0.14,3.4,0
USR-1975,1,4,2,1,3,4,4,4,1,3,19,84.7,37.2,6.7,75.1,34.0,10.3,5.0,3.0,0.1,4.3,1
USR-1976,3,2,3,2,0,2,3,1,0,4,24,79.1,46.4,5.6,80.1,19.0,12.7,7.7,3.0,0.13,5.6,2
USR-1977,0,2,3,3,0,3,3,1,3,2,22,78.6,53.4,5.1,79.2,26.0,10.0,5.1,3.0,0.41,5.3,2
USR-1978,2,0,3,4,1,1,1,4,2,2,16,68.8,53.8,5.7,83.2,50.0,8.8,4.8,3.0,0.09,4.6,1
USR-1979,3,2,0,3,3,1,0,1,2,4,21,72.1,55.4,7.1,75.6,46.0,10.8,3.7,3.0,-0.21,6.0,1
USR-1980,2,3,1,2,1,3,4,1,3,3,23,81.3,44.9,6.1,76.9,37.0,11.8,5.6,2.0,0.14,5.5,2
USR-1981,3,3,2,3,2,4,3,2,2,2,22,75.4,64.7,6.3,65.0,29.0,8.6,4.4,3.0,-0.33,4.8,1
USR-1982,1,1,4,2,0,4,1,3,3,3,26,88.9,38.5,5.9,79.1,18.0,9.7,5.3,2.0,-0.13,6.6,3
USR-1983,0,1,3,4,4,3,2,3,2,2,14,64.9,43.7,7.2,64.3,45.0,6.9,2.8,4.0,0.24,4.4,0
USR-1984,3,3,4,4,2,2,3,2,2,1,20,79.9,44.6,5.8,74.8,33.0,9.4,4.6,3.0,-0.02,6.5,2
USR-1985,2,4,2,2,4,2,3,4,3,2,18,70.7,60.6,7.2,70.5,42.0,9.8,5.2,2.0,0.05,5.7,1
USR-1986,3,0,2,2,4,4,4,4,3,3,17,70.8,57.8,5.9,76.7,37.0,7.4,4.9,5.0,-0.24,3.6,1
USR-1987,2,2,2,2,0,2,1,2,2,3,24,83.7,56.0,5.8,73.6,29.0,11.0,5.6,2.0,-0.29,6.0,2
USR-1988,1,2,1,0,2,3,2,2,4,2,23,76.7,55.3,7.3,68.8,36.0,8.9,5.6,4.0,0.1,6.3,1
USR-1989,3,4,0,3,0,2,0,3,4,3,26,80.2,42.4,6.5,58.6,35.0,9.3,5.7,3.0,-0.59,5.8,3
USR-1990,3,0,4,2,4,3,2,3,2,2,19,72.6,52.3,7.4,78.8,53.0,10.2,5.3,4.0,0.01,4.8,1
USR-1991,3,1,1,2,2,2,0,2,1,3,21,87.3,50.7,8.4,86.7,32.0,8.4,5.5,3.0,-0.09,6.0,1
USR-1992,1,3,1,2,0,4,4,2,4,1,22,76.2,67.6,6.5,73.7,42.0,7.6,6.0,4.0,-0.46,5.9,1
USR-1993,3,0,0,3,1,3,2,2,1,2,17,75.1,64.3,7.0,84.0,63.0,9.4,4.9,4.0,0.43,4.6,1
USR-1994,2,2,4,1,2,4,4,1,0,4,24,80.0,65.1,6.2,81.5,40.0,9.4,5.6,4.0,-0.33,5.6,2
USR-1995,0,2,3,4,4,0,0,2,2,1,14,73.4,69.2,6.9,72.0,58.0,9.5,5.5,5.0,0.29,2.8,0
USR-1996,4,2,3,4,3,3,1,3,3,3,23,77.1,50.7,5.7,72.5,27.0,10.4,6.5,3.0,-0.18,5.6,2
USR-1997,1,2,4,4,4,3,1,3,4,2,20,76.5,46.8,6.8,70.6,29.0,6.9,5.5,2.0,-0.17,5.2,1
USR-1998,4,2,2,2,2,3,2,3,3,0,21,80.3,55.4,6.9,72.2,34.0,10.7,6.8,1.0,-0.08,4.3,1
USR-1999,2,1,3,1,0,4,3,2,4,1,25,77.6,48.3,6.6,81.8,31.0,12.0,6.2,3.0,-0.22,6.4,2
USR-2000,1,3,0,2,4,0,2,3,0,3,12,75.9,64.3,7.5,84.1,59.0,9.0,4.3,3.0,0.2,3.9,0
USR-2001,2,3,1,2,0,0,1,0,0,1,20,83.4,53.3,7.5,80.9,29.0,10.3,5.4,3.0,-0.16,4.7,1
USR-2002,4,3,3,1,4,2,0,2,3,3,27,86.7,29.8,6.2,71.5,29.0,9.8,6.5,3.0,-0.41,7.1,3
USR-2003,3,1,3,3,2,0,0,3,4,3,22,79.6,62.6,6.2,69.4,48.0,8.7,4.8,4.0,0.14,5.9,1
USR-2004,3,1,2,2,0,4,3,3,2,2,22,64.3,52.1,5.8,78.9,38.0,9.6,3.9,3.0,-0.06,5.4,2
USR-2005,3,1,2,4,3,1,2,2,0,2,14,74.4,51.2,6.0,87.8,44.0,9.2,5.0,4.0,0.17,3.6,1
USR-2006,3,2,2,0,4,2,3,3,1,2,18,73.8,61.4,8.1,80.1,43.0,9.8,6.1,3.0,-0.12,4.6,0
USR-2007,4,2,0,3,4,0,3,4,1,4,13,70.1,56.9,6.8,84.7,32.0,7.4,3.6,4.0,0.52,3.1,0
USR-2008,1,3,1,3,1,2,1,3,2,2,19,67.1,60.7,6.1,71.6,25.0,8.2,6.4,5.0,0.01,5.3,1
USR-2009,2,0,1,3,1,2,1,3,0,1,14,74.7,69.6,6.9,85.0,25.0,6.3,3.1,4.0,-0.2,3.3,0
USR-2010,1,0,1,4,3,0,3,4,4,2,10,61.5,75.7,7.4,91.2,51.0,8.3,3.7,4.0,0.36,2.5,0
USR-2011,4,2,3,3,3,2,3,3,2,3,20,78.1,53.7,8.1,79.0,49.0,8.5,7.2,4.0,-0.15,5.6,1
USR-2012,4,3,1,4,3,2,2,3,3,3,20,82.0,51.7,6.5,68.0,47.0,8.6,5.9,5.0,0.18,5.1,1
USR-2013,0,1,1,2,1,4,0,0,0,4,23,77.8,46.2,8.6,82.9,48.0,11.5,5.6,3.0,0.12,5.9,1
USR-2014,3,3,2,2,4,1,0,2,0,4,21,84.5,48.0,6.7,71.5,54.0,9.9,5.9,4.0,0.15,4.1,1
USR-2015,4,1,4,0,3,2,2,3,3,2,24,77.3,49.9,8.0,75.9,35.0,10.0,7.2,3.0,-0.21,5.7,1
USR-2016,1,4,1,0,4,4,0,3,4,2,25,84.9,47.1,7.0,78.0,31.0,10.7,4.7,3.0,-0.17,7.7,2
USR-2017,3,4,0,1,2,3,1,2,2,3,25,75.4,42.1,6.6,78.6,50.0,11.5,7.4,2.0,-0.1,4.9,2
USR-2018,4,2,2,1,2,4,2,4,4,4,27,88.8,37.1,7.4,62.7,21.0,8.1,5.9,2.0,-0.03,8.1,2
USR-2019,0,1,3,1,4,4,1,1,3,2,22,83.6,51.6,7.5,76.1,21.0,8.6,6.5,4.0,-0.27,5.9,1
USR-2020,3,2,2,1,3,2,1,3,0,2,19,79.0,52.8,7.3,78.0,35.0,8.6,4.8,3.0,0.05,4.6,1
USR-2021,2,1,3,0,4,3,4,2,1,4,20,75.5,45.9,8.6,84.2,32.0,7.8,7.2,2.0,0.37,5.1,1
USR-2022,4,3,4,4,4,1,3,2,3,2,20,70.5,61.6,6.4,79.3,38.0,8.7,5.5,3.0,-0.11,6.2,1
USR-2023,4,3,3,0,3,2,4,3,2,2,22,77.3,66.7,5.8,82.7,25.0,7.4,4.4,4.0,-0.07,3.9,1
USR-2024,4,3,3,3,2,3,2,2,2,4,26,88.3,55.2,5.7,75.2,35.0,11.0,6.7,4.0,0.34,7.7,3
USR-2025,2,3,2,1,0,2,3,0,2,3,26,83.4,41.7,7.6,72.1,24.0,9.3,7.6,2.0,-0.23,6.7,2
USR-2026,4,2,0,4,0,3,1,2,2,1,21,70.6,53.3,7.8,77.2,51.0,9.4,6.8,4.0,-0.34,6.3,2
USR-2027,4,1,4,4,1,3,3,2,4,2,24,75.4,62.3,6.0,81.6,19.0,9.7,6.1,5.0,-0.13,4.7,1
USR-2028,2,3,2,3,1,1,1,3,1,2,19,82.9,46.9,5.0,71.3,37.0,9.5,6.2,3.0,0.36,4.9,1
USR-2029,3,2,1,3,1,4,0,4,1,4,23,82.6,57.5,6.3,79.3,30.0,6.5,5.5,3.0,0.12,4.0,1
USR-2030,0,3,3,0,2,2,4,0,2,4,24,74.8,38.4,5.6,70.9,36.0,10.1,6.6,2.0,-0.32,7.1,2
USR-2031,3,1,2,4,2,1,2,3,3,3,18,66.9,71.0,6.5,74.3,51.0,8.4,5.6,5.0,0.14,4.0,1
USR-2032,1,0,3,4,2,4,4,3,3,2,16,70.9,56.6,6.3,85.1,45.0,8.9,2.1,2.0,0.08,3.6,1
USR-2033,1,4,3,4,0,2,2,4,4,0,20,68.2,72.8,5.5,72.6,36.0,7.6,4.5,3.0,0.16,3.7,1
USR-2034,0,1,2,3,0,3,2,4,3,3,19,75.8,70.1,8.3,79.6,47.0,9.3,5.6,4.0,-0.09,5.4,1
USR-2035,3,4,3,2,3,2,2,3,2,2,22,91.5,51.6,6.0,73.1,45.0,10.9,5.9,3.0,0.04,5.7,1
USR-2036,2,4,1,4,2,2,3,2,1,3,18,67.8,51.7,8.1,66.7,43.0,8.9,5.2,3.0,0.44,4.2,1
USR-2037,3,3,2,2,2,3,3,1,2,3,24,80.1,51.6,6.2,76.4,38.0,8.7,6.1,3.0,-0.64,6.3,2
USR-2038,0,3,2,3,3,3,4,2,3,2,17,81.4,57.3,6.1,79.9,49.0,7.7,6.3,5.0,0.21,4.0,1
USR-2039,2,3,3,0,3,2,0,3,3,4,27,87.4,43.0,6.5,62.2,10.0,10.7,6.7,2.0,0.05,5.3,3
USR-2040,2,4,3,4,2,1,3,3,4,0,18,75.0,44.2,6.6,75.0,36.0,9.4,2.9,3.0,-0.25,4.5,1
USR-2041,3,2,2,1,3,4,2,3,3,3,24,80.3,45.9,6.2,65.0,38.0,10.0,7.9,2.0,-0.26,7.4,3
USR-2042,2,2,3,1,4,0,1,3,2,2,18,70.0,48.6,7.0,82.2,36.0,8.7,3.3,4.0,-0.02,5.6,1
USR-2043,3,3,1,2,3,4,2,2,0,3,21,77.0,58.2,6.0,83.2,33.0,9.4,6.6,4.0,-0.18,5.8,2
USR-2044,4,2,4,3,2,2,2,3,0,3,21,79.6,61.7,5.4,80.5,41.0,9.1,4.1,3.0,-0.19,5.7,2
USR-2045,3,2,2,3,3,3,1,1,1,0,19,82.2,62.2,6.8,82.7,43.0,8.4,6.8,4.0,-0.04,4.7,1
USR-2046,1,2,3,1,1,4,1,1,0,2,24,77.9,52.7,7.2,71.4,39.0,10.5,5.7,2.0,0.05,6.7,2
USR-2047,0,3,0,0,3,1,2,1,2,1,17,73.9,51.9,6.3,82.0,31.0,8.9,5.5,2.0,0.39,5.1,1
USR-2048,4,4,1,3,4,3,2,4,2,1,18,71.0,59.1,7.0,78.5,23.0,10.2,3.3,4.0,0.32,4.8,1
USR-2049,0,1,2,4,2,3,2,0,3,3,20,78.6,61.3,8.0,77.9,47.0,10.3,6.2,5.0,0.2,5.4,1
USR-2050,4,4,4,3,4,3,1,3,2,1,23,84.0,46.6,6.4,79.5,25.0,9.8,6.3,2.0,0.28,4.6,2
USR-2051,2,3,2,2,2,2,0,1,3,2,25,85.0,49.7,6.4,79.1,22.0,10.5,6.7,3.0,0.26,5.9,2
USR-2052,4,3,4,4,4,3,4,2,2,1,19,70.8,55.1,6.9,75.8,28.0,7.7,6.3,4.0,0.06,4.1,1
USR-2053,3,2,2,2,3,3,4,4,1,3,17,75.6,72.0,6.5,72.2,55.0,8.5,5.3,3.0,0.38,3.6,0
USR-2054,4,3,2,2,0,4,2,3,4,3,29,82.0,50.6,5.2,69.3,30.0,10.8,6.4,1.0,-0.19,7.5,3
USR-2055,2,0,1,2,3,3,4,1,0,2,14,77.3,67.4,6.5,80.4,48.0,6.2,3.9,4.0,0.14,3.0,0
USR-2056,3,3,3,2,1,2,3,2,4,3,26,81.9,33.8,6.5,73.9,39.0,10.4,5.8,4.0,-0.19,7.1,3
USR-2057,2,0,1,3,0,4,0,4,2,3,21,70.8,55.1,7.3,80.4,36.0,8.0,6.8,3.0,0.17,6.3,1
USR-2058,2,4,4,2,3,2,1,2,2,0,22,78.2,51.3,7.2,65.9,47.0,8.3,4.9,3.0,0.23,5.6,1
USR-2059,3,4,4,2,1,0,4,3,1,3,21,80.7,52.4,6.4,72.9,22.0,8.5,3.8,2.0,0.09,5.0,1
USR-2060,4,2,4,1,3,2,3,2,0,2,21,79.6,41.2,7.5,71.4,23.0,9.1,4.6,3.0,-0.11,6.3,1
USR-2061,4,1,2,0,2,1,4,2,2,1,19,74.1,47.5,7.1,84.0,25.0,7.3,6.0,4.0,-0.07,5.5,1
USR-2062,3,3,3,3,1,1,4,1,3,2,22,76.3,52.0,6.6,74.5,40.0,10.3,5.4,3.0,-0.43,6.6,2
USR-2063,2,1,3,1,4,2,2,3,1,1,16,69.1,68.9,4.4,77.4,48.0,8.6,5.6,3.0,0.19,3.5,1
USR-2064,2,4,1,1,2,0,0,3,3,3,23,78.2,46.5,5.8,77.4,28.0,11.8,3.9,3.0,-0.03,5.7,2
USR-2065,3,1,3,3,3,3,1,1,1,0,19,72.3,53.1,5.6,74.8,36.0,9.2,2.4,4.0,-0.18,4.9,1
USR-2066,1,1,0,3,3,0,0,3,2,0,11,74.5,80.5,8.0,83.7,63.0,8.3,4.6,5.0,0.36,3.5,0
USR-2067,1,4,2,3,3,1,1,4,4,2,19,72.1,53.9,6.9,86.8,30.0,7.8,6.4,3.0,0.12,5.5,1
USR-2068,2,3,1,2,4,0,2,4,4,3,17,75.5,57.7,6.2,88.2,44.0,7.1,3.4,3.0,-0.21,4.7,1
USR-2069,2,4,1,4,3,0,1,1,2,3,19,76.9,55.3,7.1,75.7,30.0,9.6,5.9,5.0,-0.03,6.1,1
USR-2070,2,2,2,4,2,1,1,2,1,1,16,78.7,49.2,6.0,79.1,55.0,7.1,6.2,4.0,0.4,4.1,1
USR-2071,1,3,2,3,4,3,2,4,1,4,17,80.3,63.3,6.2,76.2,48.0,9.3,5.1,3.0,-0.04,3.8,1
USR-2072,0,3,3,3,1,4,2,1,4,4,27,87.1,41.0,5.6,62.1,13.0,12.1,7.3,1.0,-0.21,6.2,3
USR-2073,0,3,0,2,2,4,2,0,1,2,20,79.3,54.8,7.2,82.2,34.0,10.1,5.7,3.0,0.03,4.6,1
USR-2074,4,3,2,4,4,4,2,4,3,3,21,73.1,57.3,7.8,88.4,11.0,9.8,5.4,3.0,-0.04,5.1,1
USR-2075,2,3,1,1,3,1,3,2,2,2,18,70.4,73.0,6.5,76.3,51.0,9.0,6.1,4.0,0.2,4.6,1
USR-2076,2,2,3,1,3,1,4,2,4,0,18,71.5,47.0,8.0,74.4,64.0,8.2,7.2,3.0,0.25,4.6,1
USR-2077,3,1,3,2,3,0,1,2,2,2,19,80.4,63.2,6.9,76.4,12.0,8.7,4.8,3.0,0.28,5.2,1
USR-2078,1,3,2,0,3,3,0,4,2,0,20,77.9,61.9,6.9,77.4,20.0,8.3,5.4,2.0,-0.06,4.9,1
USR-2079,4,1,3,4,4,0,4,2,3,4,17,79.2,53.6,7.0,73.6,43.0,7.0,4.1,5.0,0.19,5.5,1
USR-2080,3,3,2,3,1,2,2,4,4,1,21,83.4,58.5,6.5,74.0,36.0,9.2,5.8,3.0,0.14,3.9,1
USR-2081,0,1,3,2,1,1,3,3,4,3,19,73.0,69.4,7.2,82.8,34.0,10.2,5.2,4.0,0.01,3.3,0
USR-2082,2,3,2,3,2,1,1,2,3,2,21,78.5,47.6,7.3,76.9,16.0,7.6,6.8,3.0,-0.17,6.3,1
USR-2083,4,3,2,2,3,4,3,2,3,3,25,81.8,50.7,5.6,79.6,36.0,11.4,7.5,3.0,-0.12,7.1,3
USR-2084,4,1,3,0,1,3,4,1,3,1,25,80.2,52.0,6.2,75.1,43.0,11.2,6.9,2.0,-0.27,7.3,3
USR-2085,2,0,0,3,0,3,3,3,3,3,18,73.1,61.8,8.3,73.1,74.0,9.2,6.3,4.0,-0.08,5.3,1
USR-2086,3,1,3,3,2,3,1,2,4,1,23,86.0,57.4,6.6,71.9,50.0,9.9,5.2,2.0,-0.05,5.9,2
USR-2087,1,3,3,2,4,4,4,4,2,4,19,76.9,57.6,7.1,79.0,23.0,8.6,4.4,4.0,-0.01,4.8,1
USR-2088,4,4,2,3,3,3,3,2,3,4,25,81.9,52.9,7.2,67.6,32.0,9.8,6.6,3.0,-0.11,5.0,2
USR-2089,1,0,0,1,2,4,3,2,2,3,18,71.7,50.2,6.5,72.2,47.0,8.1,5.3,4.0,-0.25,4.9,1
USR-2090,4,3,0,1,1,2,0,2,3,0,24,84.4,51.3,6.4,68.0,25.0,9.6,8.0,3.0,-0.16,5.0,1
USR-2091,3,2,4,1,2,3,3,3,4,1,24,76.0,46.2,7.1,76.6,42.0,9.8,4.1,3.0,-0.57,8.1,2
USR-2092,3,2,3,2,1,3,1,2,2,4,27,85.9,36.4,7.1,69.9,38.0,12.3,7.0,3.0,-0.42,5.9,3
USR-2093,2,4,1,4,1,2,1,1,1,1,20,79.9,50.9,4.9,82.9,52.0,9.7,6.1,3.0,-0.02,5.2,2
USR-2094,1,2,2,3,4,4,3,4,2,1,14,70.2,64.7,6.7,77.0,54.0,7.8,4.0,5.0,0.42,5.2,1
USR-2095,1,2,3,2,4,4,1,3,1,2,19,78.2,59.7,6.0,65.5,42.0,8.7,4.4,3.0,0.14,4.7,1
USR-2096,1,0,3,3,1,2,3,3,2,1,15,74.1,51.1,7.1,80.1,35.0,7.4,4.5,4.0,0.17,3.9,1
USR-2097,1,0,0,3,0,2,3,3,4,1,15,72.9,53.7,6.4,89.0,28.0,7.6,3.2,3.0,0.07,2.1,0
USR-2098,3,1,1,1,2,2,1,3,3,3,22,79.3,58.3,7.1,75.7,38.0,10.4,7.2,2.0,-0.11,4.6,1
USR-2099,2,0,4,1,2,4,3,2,4,2,24,81.3,54.1,6.5,67.1,28.0,9.0,8.7,5.0,0.14,6.5,2
USR-2100,0,3,0,4,1,3,4,0,1,1,15,73.8,68.3,7.9,72.6,39.0,7.5,4.5,4.0,-0.07,5.5,0
USR-2101,4,2,1,3,2,0,1,3,4,2,20,77.8,65.9,7.5,83.0,51.0,8.3,4.9,3.0,-0.15,4.5,1
USR-2102,4,2,4,4,1,2,3,1,3,2,24,75.5,54.3,6.9,70.0,49.0,8.7,4.7,3.0,0.09,6.3,2
USR-2103,4,1,3,2,3,0,2,3,0,3,17,74.1,55.4,6.7,87.0,26.0,9.9,4.0,4.0,0.02,6.8,1
USR-2104,4,2,1,3,3,3,2,0,3,1,22,80.6,53.4,6.7,78.8,33.0,9.5,5.2,3.0,0.33,6.1,2
USR-2105,1,3,0,1,3,2,2,2,4,3,21,78.9,67.0,6.3,72.4,31.0,8.8,6.8,3.0,0.11,6.2,1
USR-2106,2,4,0,1,2,2,2,0,0,2,21,83.1,75.9,5.6,82.1,40.0,9.2,8.8,5.0,0.2,4.8,1
USR-2107,3,0,1,2,4,3,0,2,3,2,20,80.6,58.7,7.5,72.4,10.0,9.3,4.8,2.0,-0.33,6.5,1
USR-2108,3,4,4,2,4,0,4,3,4,1,19,72.3,60.5,6.8,70.5,21.0,8.0,4.5,4.0,0.24,4.5,1
USR-2109,1,3,2,1,1,1,3,1,0,0,17,74.0,64.6,5.8,74.9,39.0,6.9,4.0,4.0,-0.08,3.9,1
USR-2110,3,3,3,1,1,2,2,2,3,4,28,82.9,45.2,6.5,74.8,38.0,11.8,7.0,3.0,-0.1,8.1,3
USR-2111,1,2,4,0,2,1,2,4,2,2,20,77.5,64.3,6.6,82.7,38.0,10.2,5.8,3.0,-0.07,4.7,1
USR-2112,1,0,2,3,0,2,2,2,2,3,19,76.6,64.3,5.2,75.8,47.0,9.3,5.5,3.0,0.07,5.0,1
USR-2113,2,0,1,2,2,4,2,3,3,4,21,81.4,56.6,5.6,66.9,39.0,10.3,5.2,3.0,-0.25,6.8,2
USR-2114,3,3,2,0,3,3,2,4,0,3,21,79.3,51.2,6.1,68.5,52.0,11.4,7.0,3.0,-0.37,4.7,1
USR-2115,3,2,4,1,2,4,2,4,3,2,25,88.0,36.6,6.5,67.9,50.0,9.1,6.9,1.0,-0.12,6.1,3
USR-2116,0,4,3,1,2,4,1,4,0,1,20,78.7,60.9,7.4,70.5,28.0,7.7,6.2,3.0,-0.06,4.8,1
USR-2117,4,2,0,3,2,2,1,2,2,4,22,75.1,54.2,7.2,76.8,46.0,10.1,6.1,3.0,-0.24,5.4,1
USR-2118,1,1,3,0,4,2,2,4,2,3,18,73.4,51.6,7.4,88.2,46.0,6.9,5.1,3.0,-0.28,4.9,1
USR-2119,1,3,3,3,1,1,4,3,2,3,18,78.8,48.5,6.9,82.5,70.0,8.7,4.5,4.0,-0.48,5.9,1
USR-2120,4,2,4,0,3,3,1,3,2,2,26,74.7,52.8,7.6,66.9,21.0,9.5,6.8,2.0,-0.08,7.8,3
USR-2121,4,2,1,1,0,3,0,0,3,4,32,81.3,27.2,6.3,64.5,23.0,11.6,7.4,2.0,-0.41,7.9,3
USR-2122,4,3,2,4,0,1,1,4,4,3,24,81.1,52.4,6.6,71.5,21.0,9.0,6.6,5.0,-0.24,5.5,2
USR-2123,3,4,4,3,2,2,4,3,4,2,23,84.9,58.0,6.9,76.7,22.0,10.9,4.3,4.0,-0.05,6.4,2
USR-2124,3,3,2,0,1,2,3,3,2,3,24,87.5,54.4,6.1,81.9,38.0,8.7,6.3,3.0,0.08,6.1,2
USR-2125,2,3,2,3,0,2,3,0,4,2,25,80.8,45.6,6.3,70.9,34.0,10.6,5.8,4.0,-0.1,6.3,3
USR-2126,0,3,0,2,1,4,4,1,4,0,19,81.9,46.3,5.2,85.4,45.0,8.1,4.5,3.0,-0.06,4.2,1
USR-2127,2,4,1,4,3,2,2,4,2,3,17,75.2,63.4,6.7,89.8,47.0,9.2,5.9,3.0,0.52,3.3,0
USR-2128,2,2,2,3,3,4,4,2,2,1,17,67.2,68.4,8.4,77.5,38.0,7.3,5.3,3.0,-0.04,4.6,0
USR-2129,1,0,4,3,1,2,2,2,0,2,17,74.8,54.2,7.1,77.4,38.0,8.5,7.5,5.0,-0.19,3.8,1
USR-2130,3,1,2,4,3,3,1,3,2,2,18,72.7,61.6,7.0,76.7,28.0,10.3,5.7,5.0,0.08,4.4,1
USR-2131,2,1,2,1,1,4,3,0,4,2,26,87.3,60.2,7.0,72.8,22.0,10.0,6.0,3.0,-0.23,7.7,2
USR-2132,0,3,3,3,3,4,2,2,3,2,21,78.2,56.5,6.9,74.5,36.0,10.6,5.5,4.0,0.16,5.4,1
USR-2133,1,3,1,2,2,0,3,2,3,4,19,70.2,53.1,6.2,82.2,41.0,8.8,4.2,1.0,-0.08,5.9,1
USR-2134,3,3,2,0,3,1,2,2,1,2,21,70.9,62.1,6.7,68.5,45.0,8.5,6.9,5.0,-0.06,5.7,1
USR-2135,0,0,3,0,4,2,3,2,1,1,14,72.1,56.6,6.4,78.8,52.0,8.3,5.1,4.0,0.01,4.4,1
USR-2136,4,3,4,1,4,2,1,1,2,3,27,71.5,35.9,6.3,73.4,48.0,10.8,6.7,5.0,-0.05,6.3,3
USR-2137,2,2,3,3,0,3,0,1,4,1,27,81.0,52.7,5.5,76.1,18.0,7.8,5.3,4.0,-0.18,7.7,3
USR-2138,2,3,3,3,4,4,4,3,2,1,17,76.0,55.5,7.8,90.2,38.0,9.2,5.9,4.0,0.03,4.9,1
USR-2139,3,2,1,2,0,1,4,4,4,0,17,69.6,56.2,6.6,72.8,30.0,7.4,4.2,3.0,0.06,4.4,1
USR-2140,3,2,4,0,4,2,4,2,1,0,18,80.7,52.5,6.3,75.2,55.0,7.3,4.7,4.0,0.06,5.1,1
USR-2141,2,1,1,2,2,1,3,2,3,2,17,80.8,55.0,6.9,67.9,35.0,9.2,5.3,2.0,-0.2,4.0,0
USR-2142,3,0,3,4,2,4,3,1,3,2,21,73.3,65.0,7.0,70.7,50.0,10.8,5.0,4.0,0.2,5.2,1
USR-2143,3,3,1,2,0,4,2,3,4,1,25,80.4,62.0,5.3,64.4,49.0,10.0,5.3,1.0,0.07,6.3,2
USR-2144,1,4,4,3,1,2,1,4,0,3,21,83.3,68.1,6.2,73.6,41.0,7.5,5.6,3.0,-0.02,5.0,1
USR-2145,4,3,3,3,3,1,1,2,1,1,20,77.5,63.7,6.8,75.9,41.0,8.2,6.5,4.0,-0.01,6.5,1
USR-2146,3,1,3,3,4,3,2,2,1,4,20,70.5,58.7,7.8,79.3,38.0,8.5,6.4,4.0,-0.2,4.9,1
USR-2147,3,2,1,2,3,3,4,3,4,3,20,76.8,43.5,4.7,75.5,34.0,9.2,6.2,2.0,0.35,6.9,2
USR-2148,4,3,2,4,3,2,1,3,1,0,17,70.6,57.2,7.5,81.6,36.0,8.5,5.6,2.0,0.39,4.7,1
USR-2149,4,3,3,2,3,4,4,2,0,4,23,85.7,68.5,6.2,75.3,32.0,10.0,5.4,3.0,-0.01,5.7,1
USR-2150,3,1,3,4,1,4,2,3,2,2,21,81.4,50.3,6.3,71.1,58.0,10.3,6.7,3.0,0.13,5.1,2
